date,fossil_fuel_ratio,renewable_energy_ratio,gas_supply_mix,wind_supply_mix,system_marginal_price_avg,system_marginal_price_sum,gas_cost,hydro_reserve_margin,wind_reserve_margin,other_reserve_margin,gas_reserve_margin,rolling_std,rolling_median,rolling_min,rolling_max,exp_moving_avg,rolling_mean,gas_tng,relative_gas_reserve,hydro_tng,load_on_gas_reserve,northwest_load,calgary_load
2022-01-01 23:00:00,80.793434,13.193126,64.86915,12.06619,56.865715,398.06,271.12592,81.01531,32.330963,-48.50785,12.987159,10.351338,54.14,39.58,83.49,55.607372,54.675415,6835.729,74.70918,119.03398,15.729716,925.8213,1111.6693
2022-01-02 00:00:00,79.0075,14.880765,62.82745,13.7370825,45.74,274.44,257.33722,80.99953,24.457363,-48.214207,17.069624,10.14581,53.65,39.58,83.49,54.979954,53.97125,6509.205,91.04791,118.75297,21.658531,937.4983,1053.6199
2022-01-02 01:00:00,78.05095,15.624015,61.263195,14.466223,32.445,64.89,248.94226,81.43139,23.469687,-47.767544,22.481958,10.909309,52.925,32.45,83.49,52.944695,52.757084,6125.4756,102.438705,116.05382,29.68697,938.71027,1011.4596
2022-01-02 02:00:00,78.21357,15.455169,61.422596,14.250467,34.016,170.08,247.85245,80.70378,24.720089,-47.582508,22.254894,11.555512,51.82,32.45,83.49,51.204323,51.790833,6132.5337,101.27683,120.601364,29.464058,939.2406,986.1245
2022-01-02 03:00:00,79.020515,14.684608,62.32701,13.515555,38.282,382.82,251.00932,81.26938,28.131617,-47.872,20.690546,11.81578,51.82,32.45,83.49,50.065712,51.489582,6263.861,96.0309,117.81563,27.082737,942.24725,971.8834
2022-01-02 04:00:00,78.32052,15.437782,61.726337,14.2808075,35.69,71.38,248.94972,81.34649,23.567568,-47.06992,20.862886,12.147015,51.02,32.45,83.49,48.840935,50.603333,6243.9185,99.41753,117.330574,27.506357,941.831,975.37274
2022-01-02 05:00:00,78.158905,15.613201,61.671474,14.452868,38.655,154.62,251.19138,81.1939,21.37818,-48.213303,20.155117,12.210968,49.81,32.45,83.49,48.10014,49.862915,6270.2188,99.6778,118.29037,26.212566,956.6475,998.5077
2022-01-02 06:00:00,79.31662,14.533889,62.94039,13.211716,45.225,180.9,259.42316,78.42317,27.611069,-46.162228,17.965805,12.206255,48.195,32.45,83.49,47.957363,49.574585,6445.427,91.33815,135.71826,22.635391,960.01483,1042.4336
2022-01-02 07:00:00,80.072586,13.890952,63.892822,12.620703,46.76,187.04,268.39893,78.863045,29.904387,-43.932476,15.362353,12.099085,48.195,32.45,83.49,47.81403,49.785416,6628.8203,83.38481,132.10597,18.64846,977.6235,1093.3939
2022-01-02 08:00:00,79.74597,14.335731,63.909966,13.205491,48.44,48.44,273.2831,80.94852,25.209969,-44.721046,14.591699,11.956041,48.59,32.45,83.49,47.867523,50.09875,6768.608,84.13624,119.07177,17.602959,988.0067,1137.6309
2022-01-02 09:00:00,77.92327,16.571295,62.23898,15.023557,42.79,171.16,268.67523,80.05191,14.449527,-46.357098,15.531982,11.85184,48.59,32.45,83.49,47.43258,50.230835,6659.4585,95.38541,124.675575,18.960037,979.4436,1166.8643
2022-01-02 10:00:00,77.04502,18.080307,61.29256,15.623635,39.41,236.46,267.98087,75.76608,11.451727,-46.387016,17.63679,11.946664,48.59,32.45,83.49,46.687313,50.12583,6527.2847,104.245804,150.49265,21.69743,979.9281,1204.7742
2022-01-02 11:00:00,78.32588,17.594233,62.90277,14.624574,48.002,240.01,278.29193,77.6174,15.361708,-68.81889,13.587923,11.954766,48.055,32.45,83.49,46.77004,49.980415,6840.38,90.93129,138.99594,16.078726,991.1969,1229.8615
2022-01-02 12:00:00,79.120605,16.680176,63.61232,13.8542795,47.376667,142.13,280.5578,76.950424,20.163578,-54.58077,13.534105,11.959203,47.88,32.45,83.49,46.880695,49.864166,6887.873,86.29377,143.13785,15.986037,969.55817,1240.2583
2022-01-02 13:00:00,80.685074,15.086332,65.09533,11.993253,49.6,248.0,286.88187,74.42478,31.600792,-43.88331,12.34297,11.921519,47.88,32.45,83.49,47.06687,49.645832,6975.7466,74.30187,158.82211,14.243405,943.52045,1233.8015
2022-01-02 14:00:00,80.29887,15.040479,64.80012,12.544011,51.84667,155.54,286.57825,76.06694,27.799341,-43.660507,11.713113,11.916446,47.88,32.45,83.49,47.472416,49.623333,7008.213,74.55367,148.62431,13.496884,950.46735,1222.3151
2022-01-02 15:00:00,78.63412,15.943258,63.42085,14.226122,49.93,99.86,283.45972,74.1216,16.831509,-43.78908,12.895888,11.881099,47.88,32.45,83.49,47.642273,49.439583,6992.7183,87.492516,161.74,15.193597,988.12524,1248.3256
2022-01-02 16:00:00,79.36906,15.021947,64.626366,13.500502,56.5875,679.05,297.3702,72.33993,18.974318,-44.436714,8.697546,11.730836,47.88,32.45,83.49,48.617226,49.295418,7346.1953,70.96317,172.87546,9.789773,948.8355,1336.1957
2022-01-02 17:00:00,80.64419,13.772165,66.30177,12.274433,73.88167,443.29,313.07803,71.99108,24.32748,-45.547142,3.9002178,10.338167,47.88,32.45,70.95,50.459362,48.772915,7741.7983,39.247643,175.05574,4.1749287,957.7655,1426.476
2022-01-02 18:00:00,84.521576,9.827223,70.19723,8.434899,144.10364,1585.14,328.90265,73.365364,48.054966,-51.027527,-1.7047826,23.103413,47.88,32.45,151.42,58.766533,52.175835,8213.679,-17.32359,163.00398,-1.7413709,950.7358,1406.6434
2022-01-02 19:00:00,85.381996,8.823365,70.784935,7.282747,100.62,301.86,328.97665,71.059784,55.956635,-53.89897,-0.45130518,24.709082,47.88,32.45,151.42,61.900345,53.453335,8133.542,-3.8889709,177.11412,-0.4620859,950.25757,1371.5706
2022-01-02 20:00:00,86.844124,7.313447,72.10246,5.8647594,104.225,208.45,333.0303,73.08697,64.92387,-52.666542,-1.0659785,27.084854,47.88,32.45,151.42,65.65646,55.617085,8193.419,-8.427812,164.70775,-1.0794889,974.2515,1336.2006
2022-01-02 21:00:00,86.95095,7.1314893,71.84467,5.9266934,77.636,388.18,328.22324,78.139275,65.38762,-48.45833,1.4098754,27.383833,48.265,32.45,151.42,66.61749,56.857082,7971.9976,9.679166,133.78766,1.4449022,968.19446,1289.6271
2022-01-02 22:00:00,88.149506,5.8211274,72.87596,4.465537,92.53,832.77,326.11353,75.69595,74.22927,-50.881596,1.3601598,28.660263,48.59,32.45,151.42,69.34874,59.082916,7990.8135,8.677982,148.74074,1.4055718,958.18646,1219.4232
2022-01-02 23:00:00,88.27768,5.4925056,72.55105,4.3163185,87.754,438.77,316.51062,79.50528,75.793,-53.128853,3.449398,29.361694,48.59,32.45,151.42,71.08782,60.542915,7730.8066,19.761177,125.427704,3.6300964,931.442,1144.4452
2022-01-03 00:00:00,88.792984,4.867154,72.74088,3.5826147,70.37,140.74,309.04187,78.01519,80.25505,-51.96967,4.8494024,29.31638,48.775,32.45,151.42,71.034294,61.446667,7593.0176,25.616219,134.54701,5.171587,938.7554,1086.0526
2022-01-03 01:00:00,89.17977,4.3685236,72.86745,3.1966498,70.25,70.25,306.72067,80.250824,82.66455,-52.39574,6.24649,28.699728,49.315,33.48,151.42,70.970566,63.021667,7484.343,30.848896,120.86495,6.714431,933.27246,1050.2521
2022-01-03 02:00:00,89.50965,4.160387,73.00961,3.112467,68.29,273.16,305.38928,82.518486,83.30099,-53.87254,7.239178,28.011103,50.73,36.12,151.42,70.72218,64.45625,7419.0107,34.16229,106.98687,7.830093,917.4096,1036.0323
2022-01-03 03:00:00,89.545364,4.146859,73.05708,2.594126,68.94334,413.66,307.0663,74.04224,86.09242,-54.54537,7.2948003,27.458988,55.685,36.12,151.42,70.52179,65.70208,7418.27,34.250374,159.89981,7.851088,917.3168,1034.043
2022-01-03 04:00:00,90.39373,3.108933,74.049194,2.1183155,71.355,142.71,312.7042,83.13907,88.54907,-51.886246,5.267839,26.736786,63.67,38.62,151.42,70.53298,67.14125,7581.415,25.50838,103.86333,5.5680313,936.02167,1051.2673
2022-01-03 05:00:00,90.365616,3.2174428,74.15574,2.0445414,72.32,216.96,316.46176,80.082634,88.85259,-51.22953,4.313702,26.131004,68.08,38.62,151.42,70.65004,68.45959,7657.7744,21.60376,122.690994,4.5053835,937.1224,1095.8827
2022-01-03 06:00:00,90.43278,3.1935203,74.33957,1.921519,74.25,74.25,324.15427,78.45166,89.44614,-51.430206,3.4178448,25.725965,69.25,38.62,151.42,70.941,69.61792,7733.333,17.615452,132.73778,3.486747,946.5045,1171.3065
2022-01-03 07:00:00,90.37435,3.2295597,74.2638,1.6484246,62.074,310.37,333.42392,72.9175,90.95521,-54.82365,3.805555,25.273796,69.25,38.62,151.42,70.411156,70.371666,7717.68,19.500875,164.66158,3.7818832,957.3766,1255.3868
2022-01-03 08:00:00,90.64038,3.1205337,74.87808,1.5660304,84.66,338.64,344.46964,73.03166,91.187386,-54.20483,0.7933162,24.888199,70.34,38.62,151.42,71.10747,71.64667,7955.384,4.494024,163.96748,0.7627209,970.41864,1326.4982
2022-01-03 09:00:00,91.51865,2.5085852,76.162605,1.2204311,171.76,343.52,353.90195,79.50204,92.970604,-55.531857,-3.5563452,31.310944,70.545,38.62,170.74,79.141846,76.97958,8304.184,-22.907688,124.62763,-3.3280606,959.52026,1371.4009
2022-01-03 10:00:00,91.303635,2.8519137,76.12304,1.1896887,203.342,1016.71,358.21387,74.42473,93.1041,-58.864494,-4.7109027,41.5116,70.805,47.67,218.04,90.33544,84.455414,8396.768,-32.25623,155.49767,-4.3554397,939.6331,1424.1279
2022-01-03 11:00:00,91.12146,3.2452419,75.85942,1.5185163,149.815,599.26,359.13513,77.3508,91.242325,-57.35279,-3.849816,42.728268,71.465,48.09,218.04,95.041824,88.667915,8325.64,-25.630241,137.70714,-3.5493107,902.74817,1463.9387
2022-01-03 12:00:00,90.78103,3.8582675,75.62608,1.7237985,175.10333,525.31,360.2168,74.08259,89.987434,-57.897728,-2.6939619,45.392914,73.115,49.11,218.04,101.608665,94.02333,8359.288,-17.698626,157.57788,-2.5142124,890.6603,1484.7605
2022-01-03 13:00:00,90.58825,3.9985323,75.43469,1.9728283,186.47,186.47,359.95944,75.4344,88.54756,-58.926056,-2.2745748,48.06468,75.83,49.52,218.04,108.4364,99.746666,8333.332,-14.845078,149.35883,-2.1264136,883.77454,1493.7701
2022-01-03 14:00:00,89.83393,4.443377,74.68277,2.984604,173.63,520.89,355.19934,79.80626,82.97741,-57.996586,-1.7995483,49.361668,78.225,49.52,218.04,113.88037,104.92125,8254.926,-11.801648,122.777954,-1.6967143,881.92804,1500.9686
2022-01-03 15:00:00,87.6372,6.4980965,72.59099,4.933923,143.67,287.34,346.95944,74.12438,71.47061,-56.375008,-1.1376628,48.193157,84.865,59.43,218.04,115.33293,108.355835,8075.8423,-8.236698,158.35878,-1.081334,890.11633,1516.6727
2022-01-03 16:00:00,85.92344,8.186709,71.17726,6.7125897,128.54666,385.64,346.4049,72.694534,60.523922,-57.21326,-1.1771525,47.072212,93.815,64.38,218.04,115.47332,110.75792,8087.09,-9.739152,167.10945,-1.1217823,880.7945,1579.2861
2022-01-03 17:00:00,85.84038,8.353753,71.29924,7.104943,140.55,421.65,351.56277,76.48504,57.6208,-56.99977,-2.821287,46.65421,98.51,64.38,218.04,117.48444,113.65625,8216.449,-26.075768,143.91158,-2.648473,869.6542,1660.6278
2022-01-03 18:00:00,84.09364,10.041336,69.40946,8.641921,75.66,529.62,338.9767,73.936485,49.172993,-53.784332,0.88372755,46.60439,93.815,64.38,218.04,113.99662,110.4325,7911.461,7.494335,159.5087,0.85942954,875.4641,1616.8945
2022-01-03 19:00:00,83.230034,10.948424,68.62003,9.320646,70.22,210.66,333.67603,69.49205,44.835274,-53.39345,1.6638784,47.255695,84.865,64.38,218.04,110.48157,109.31875,7870.823,14.612951,186.70865,1.6483663,919.85077,1564.0116
2022-01-03 20:00:00,82.99263,11.23447,68.463936,9.828534,72.8075,291.23,331.07907,73.52311,41.54956,-51.92169,0.8832586,47.831196,78.225,64.38,218.04,107.48233,107.87542,7890.6836,8.283085,162.03856,0.87714994,977.26587,1513.464
2022-01-03 21:00:00,83.329704,10.912016,68.726036,9.763223,75.295,301.18,326.86844,78.456635,42.21206,-48.947933,1.8732834,47.924183,76.645,64.38,218.04,104.81275,107.74208,7883.5005,16.169325,131.8454,1.9015702,992.2131,1447.0768
2022-01-03 22:00:00,82.975136,11.151869,68.03045,10.08319,67.94833,407.69,315.8336,80.38925,41.69233,-47.589756,5.51451,48.57387,74.23,64.38,218.04,101.89751,106.425,7624.034,39.805874,120.01777,5.8185983,1003.9605,1354.3531
2022-01-03 23:00:00,82.48146,11.641687,67.02566,10.683054,67.9975,271.99,302.11694,82.98721,40.27163,-48.988174,9.806267,49.127644,74.13,64.38,218.04,99.139694,105.45917,7262.3994,59.07183,104.11827,10.794001,988.6954,1266.582
2022-01-04 00:00:00,81.89481,12.201408,66.05501,11.212578,56.14,56.14,326.31674,82.86469,38.440273,-46.000404,12.644813,49.65442,74.13,56.14,218.04,95.69188,104.86375,6988.415,69.58843,104.86809,14.291043,970.57825,1207.0325
2022-01-04 01:00:00,81.69912,12.416308,65.91401,10.91896,57.25,114.5,324.13126,74.0165,39.92038,-45.394314,12.639451,50.16008,74.13,56.14,218.04,92.52671,104.27875,6988.8438,70.25517,159.01898,14.381302,964.75885,1171.6204
2022-01-04 02:00:00,82.69839,11.400859,66.86712,10.188577,61.635,123.27,326.96866,79.00751,43.844864,-45.530956,11.318535,50.315052,74.13,56.14,218.04,90.18166,104.08542,7072.3467,62.934914,128.47404,12.726697,963.5661,1150.8461
2022-01-04 03:00:00,83.16618,10.945704,67.35664,9.654241,65.01,130.02,329.48654,77.737526,46.677,-45.5129,10.333607,50.41895,74.13,56.14,218.04,88.16596,103.95125,7139.2383,58.20737,137.13686,11.511643,964.58704,1148.5774
2022-01-04 04:00:00,83.44671,10.624151,67.63,9.632037,65.11,65.11,329.76367,82.93285,46.93868,-47.165627,10.205019,50.590717,74.13,56.14,218.04,86.31848,103.72,7149.4766,56.795357,105.133606,11.358843,960.69867,1165.6238
2022-01-04 05:00:00,83.715515,10.426194,68.08523,9.251445,67.39,269.56,334.49435,79.55143,48.405308,-47.210175,8.471638,50.73001,74.13,56.14,218.04,84.787506,103.52125,7286.5728,49.987305,125.96321,9.294951,934.52246,1217.5656
2022-01-04 06:00:00,84.00824,10.077403,68.843925,8.691848,77.7,310.8,348.09195,75.18244,50.00357,-48.782803,4.417823,50.56147,74.13,56.14,218.04,84.55779,103.840836,7587.313,30.894121,152.87617,4.644365,950.91205,1323.561
2022-01-04 07:00:00,84.58033,9.544081,69.71078,8.473735,71.21,356.05,362.9194,80.18459,50.281433,-49.59818,1.5105317,50.38789,74.13,56.14,218.04,83.37968,104.06875,7836.807,11.934135,120.47767,1.526757,941.3732,1437.8551
2022-01-04 08:00:00,84.76358,9.48871,70.02908,8.412456,70.49,70.49,371.87256,79.987,50.232353,-45.213173,0.0980921,50.60231,73.58,56.14,218.04,82.3473,103.7125,7950.194,0.82962537,121.679054,0.0967709,959.3194,1509.5887
2022-01-04 09:00:00,84.42868,9.873976,69.636314,8.451293,78.325,156.65,371.32776,75.134964,50.10736,-45.761246,1.0856389,48.77162,73.58,56.14,218.04,81.98873,99.84292,7872.594,8.919605,151.1794,1.0727226,947.28564,1532.4559
2022-01-04 10:00:00,84.703156,9.993503,70.059326,8.265524,82.55334,247.66,375.97345,75.91272,50.729664,-47.17873,-0.5206041,41.82265,73.58,56.14,186.47,82.19463,94.28125,7997.4194,-4.6084065,146.45065,-0.50786245,959.9323,1555.5908
2022-01-04 11:00:00,84.99883,10.030692,70.28049,8.273263,84.38,168.76,378.29428,82.26674,50.95616,-46.99441,-0.10431769,40.21531,73.58,56.14,186.47,82.311966,91.56834,7978.314,-0.8778684,107.818214,-0.101318195,957.14087,1567.8335
2022-01-04 12:00:00,85.06164,10.10505,70.31087,8.064087,80.575,161.15,378.4902,80.05505,52.754707,-48.076866,-0.21093205,35.919086,73.58,56.14,186.47,82.34624,87.65667,7966.769,-1.7516704,121.265274,-0.20424715,957.01483,1573.7716
2022-01-04 13:00:00,85.483025,9.595729,70.61589,7.456336,75.79,151.58,379.8392,77.6353,56.65915,-48.096367,0.6711533,29.153946,73.58,56.14,176.13,81.776505,83.02167,7938.3613,5.1557455,135.97737,0.650996,969.9886,1564.4431
2022-01-04 14:00:00,86.71662,8.033722,71.84937,6.109645,88.84,444.2,386.34158,75.89531,64.49849,-49.142513,-0.55294925,21.421656,73.58,56.14,140.51,82.13944,79.27917,8074.402,-4.157278,146.55652,-0.52982235,963.3349,1563.9352
2022-01-04 15:00:00,87.42336,6.956563,72.46848,5.318813,145.9425,583.77,391.20734,76.1034,69.27688,-52.275406,-0.98393065,24.550068,73.58,56.14,157.44,88.167404,80.34125,8099.921,-7.1594315,146.2472,-0.9300086,956.6202,1565.3054
2022-01-04 16:00:00,87.89117,6.119021,72.98543,4.401242,390.7025,1562.81,397.16074,68.80296,74.79008,-58.12201,-1.9656726,56.589035,73.58,56.14,331.45,107.64167,89.27333,8198.04,-14.435857,190.92587,-1.834433,928.8871,1618.9196
2022-01-04 17:00:00,88.87179,5.0428386,74.04543,3.4246082,695.3617,4172.17,403.57745,70.181274,80.30602,-65.03557,-3.7295668,134.05278,73.58,56.14,684.78,153.83818,111.95125,8350.23,-27.95947,182.4906,-3.4294803,867.1465,1709.5541
2022-01-04 18:00:00,90.04442,3.7239282,75.01957,2.4352822,689.93335,2069.8,402.8347,76.6095,85.5874,-68.59365,-3.227851,179.74585,73.66,56.14,701.55,197.67734,138.09708,8333.584,-22.678707,143.14986,-2.982102,860.363,1667.1873
2022-01-04 19:00:00,90.30294,3.3900611,75.03855,2.1481364,622.95166,3737.71,396.98666,77.76755,87.46163,-67.85851,-1.5071447,203.01863,74.72,56.14,701.55,230.58409,160.53917,8221.063,-9.672432,136.06262,-1.4174618,856.42377,1605.9062
2022-01-04 20:00:00,90.62008,3.1705904,75.16823,2.0124984,262.4875,1049.95,391.22733,79.57785,88.42873,-85.4041,0.18086596,202.42569,76.55,56.14,701.55,229.32642,166.44583,8112.301,1.0775654,124.983536,0.17320436,859.57184,1549.6589
2022-01-04 21:00:00,90.882416,3.0361345,75.34908,1.7468302,94.865,189.73,388.90344,77.40995,90.02071,-72.58786,0.6074062,202.05609,79.895,56.14,701.55,218.58566,167.31708,8079.624,3.5046237,138.25111,0.58529586,899.278,1476.7675
2022-01-04 22:00:00,91.1315,2.7692447,75.53982,1.3893714,78.85,236.55,382.71417,75.82571,92.08235,-72.88725,-0.06345149,201.88777,79.895,56.14,701.55,207.23149,167.66042,8080.1235,-0.3691089,147.94667,-0.06171784,922.5018,1380.0884
2022-01-04 23:00:00,91.35345,2.3471677,75.592415,1.1946844,234.65625,1877.25,375.3838,80.02965,93.252205,-78.216156,-0.55247235,200.8867,82.33,56.14,701.55,207.23618,173.48459,8014.032,-3.1903763,122.21857,-0.5407472,916.66534,1289.0752
2022-01-05 00:00:00,91.39399,2.3301442,75.32824,1.2273892,91.10667,273.32,424.71115,81.2393,93.22777,-73.46858,2.8015327,200.1203,83.2,56.21,701.55,197.95923,174.95,7842.9443,14.379591,114.81545,2.8209643,939.25024,1226.034
2022-01-05 01:00:00,91.36781,2.2974415,75.07351,1.0605412,83.11,83.11,420.41016,79.123055,94.21991,-73.200066,4.2789288,199.50072,83.385,63.27,701.55,188.76869,176.07083,7720.862,20.925268,127.76692,4.3510685,938.81036,1194.1895
2022-01-05 02:00:00,91.29762,2.32139,74.889694,1.1348412,76.99,153.98,417.27716,80.10455,93.83223,-72.379074,5.5617843,199.18697,83.385,65.03,701.55,179.80887,176.63458,7643.829,26.278368,121.760124,5.7177954,936.9854,1171.2427
2022-01-05 03:00:00,91.34635,2.292212,74.93072,0.9385153,77.642,388.21,416.79086,77.46818,94.76654,-70.836075,5.11941,198.89337,83.385,65.11,701.55,171.64381,177.16542,7646.427,24.734594,138.796,5.246368,935.0727,1165.9655
2022-01-05 04:00:00,91.39941,2.2912083,75.07515,1.0159504,77.74333,233.23,418.70834,78.648186,94.31774,-69.857925,4.3552175,198.59546,83.385,67.21,701.55,164.14825,177.70125,7705.1436,21.502432,131.52718,4.4411306,944.0448,1179.2017
2022-01-05 05:00:00,91.49242,2.243252,75.26458,1.0757115,80.46,241.38,423.59433,80.32252,93.903336,-69.04822,3.6562486,198.32466,83.385,69.85,701.55,157.335,178.1925,7772.0503,18.510725,121.21332,3.6904006,933.85333,1229.6735
2022-01-05 06:00:00,91.39972,2.4642982,75.55504,1.1161549,86.025,344.1,435.4403,76.7578,93.523476,-70.53073,0.932176,198.23099,84.11,69.85,701.55,151.66396,178.38167,7987.839,5.2323813,143.17195,0.91483295,924.88324,1327.3391
2022-01-05 07:00:00,91.1519,2.7624066,75.4681,1.2296988,78.678,393.39,449.61856,73.1491,92.781,-71.3968,0.6124761,198.02823,84.11,70.49,701.55,145.82664,178.75084,8063.3096,3.5554163,164.32751,0.5857365,917.0138,1445.4086
2022-01-05 08:00:00,91.5149,2.4682512,76.15399,1.1806775,172.86667,518.6,463.91638,77.096794,92.92318,-75.94685,-2.120635,196.78773,85.435,75.23,701.55,146.29819,182.13542,8307.514,-13.566345,140.16762,-1.9708775,923.0681,1520.1138
2022-01-05 09:00:00,91.65389,2.3595037,76.161644,1.0022366,301.62668,1809.76,459.0384,78.20133,94.02996,-77.80841,-1.2499686,196.56517,86.385,75.23,701.55,157.42314,190.78,8238.71,-7.656401,133.40787,-1.1743304,889.40497,1544.7172
2022-01-05 10:00:00,91.97053,2.3170588,76.51122,0.55810237,419.64,419.64,462.97015,75.33889,96.66971,-76.52725,-2.2828145,200.55215,88.885,75.23,701.55,178.40329,204.74167,8291.045,-14.311002,149.93954,-2.1183615,833.11505,1571.9993
2022-01-05 11:00:00,92.34865,2.1197581,76.98038,0.31023133,499.27,998.54,468.7466,77.58497,98.13909,-79.70262,-2.840427,207.42085,93.215,75.23,701.55,204.01257,222.02583,8394.864,-17.974012,136.28342,-2.6216285,828.5624,1594.0764
2022-01-05 12:00:00,92.22827,2.3403904,76.8661,0.3132989,615.6533,1846.96,468.3359,75.02286,98.119026,-82.73281,-2.6276224,219.86015,123.42,75.23,701.55,236.78967,244.14833,8389.809,-16.789465,145.86653,-2.4309113,824.05597,1602.8973
2022-01-05 13:00:00,92.44075,2.092777,76.986275,0.18956462,602.6,1205.2,465.5591,77.63317,98.87226,-82.790054,-1.5611393,229.34512,154.58,76.71,701.55,267.18005,266.70667,8349.341,-9.451521,130.62227,-1.4610577,818.0192,1597.5591
2022-01-05 14:00:00,92.40737,2.0062573,77.02864,0.100517504,602.6,1205.2,464.42725,74.531166,99.399605,-81.63037,-1.9023812,236.53494,182.365,76.71,701.55,294.99872,288.7304,8387.585,-11.710173,148.73799,-1.7869331,813.8033,1590.1741
2022-01-05 15:00:00,92.24361,1.9002023,76.93217,0.092741966,549.98,549.98,464.6203,71.167946,99.44607,-82.92948,-2.236114,240.5985,211.08,76.71,701.55,315.39902,305.08624,8418.122,-14.029498,169.53249,-2.1003056,810.45447,1577.8105
2022-01-05 16:00:00,91.99649,2.0266936,76.89769,0.08222185,724.68,2898.72,470.93298,63.659176,99.50304,-80.220985,-3.5989916,255.18126,211.08,76.71,721.4,347.8817,321.33417,8533.449,-24.326319,213.68404,-3.336312,828.49695,1620.7666
2022-01-05 17:00:00,92.13171,2.0020258,77.38626,0.020535966,740.3367,2221.01,483.39944,61.921215,99.87443,-78.16129,-6.289625,259.48242,211.08,76.71,749.33,379.99997,324.02374,8744.447,-47.460262,223.90324,-5.673303,840.51025,1715.637
2022-01-05 18:00:00,92.19991,1.8290658,77.20961,0.028345738,733.7275,2934.91,475.95325,65.91515,99.829285,-79.61547,-4.3518734,261.00616,211.08,76.71,749.33,407.60266,325.00125,8593.377,-29.790058,200.41891,-3.9907215,831.3909,1678.9122
2022-01-05 19:00:00,92.22592,1.6922203,78.15273,0.0059296084,680.306,3401.53,475.22256,69.85351,99.964836,-81.11686,-3.550215,264.7028,211.08,76.71,749.33,429.33182,327.93375,8564.639,-23.138962,184.79802,-3.2748506,824.19476,1617.122
2022-01-05 20:00:00,92.2383,1.568307,78.063225,0.006570013,522.955,2091.82,468.224,72.48003,99.96161,-82.56261,-2.9486856,267.24442,246.315,76.71,749.33,438.8402,341.82166,8429.438,-18.376955,168.69746,-2.7329302,819.99445,1560.5875
2022-01-05 21:00:00,92.48536,1.1955247,78.07697,0.043685056,333.87332,2003.24,458.16815,80.11219,99.7494,-82.47853,-0.86382526,262.0714,307.18,76.71,749.33,430.05414,351.5675,8263.773,-4.874085,121.912285,-0.81869066,818.8593,1488.5172
2022-01-05 22:00:00,92.345024,1.3118212,77.550415,0.052006856,87.2025,697.62,445.70706,78.63372,99.70785,-74.31049,1.8953706,261.73856,307.18,76.8,749.33,402.37643,351.87543,8037.7124,9.7547655,130.97528,1.8465601,834.1149,1391.9873
2022-01-05 23:00:00,92.25014,1.3193718,77.417465,0.10237818,257.11,1542.66,435.62885,79.62986,99.431,-75.86792,1.8243233,261.38626,307.18,76.8,749.33,388.00488,352.51917,7938.4854,9.2984705,124.868965,1.7947121,857.87,1303.9778
2022-01-06 00:00:00,92.05366,1.4638876,76.912796,0.35217708,89.4975,357.99,363.32712,81.60606,98.157265,-72.31743,5.285141,261.6116,307.18,76.8,749.33,363.8571,352.305,7759.041,23.934647,112.93882,5.3981743,862.4034,1243.1729
2022-01-06 01:00:00,91.65737,1.8669105,76.4568,0.75064784,83.62,250.86,358.54083,81.59343,96.09,-69.64221,5.8688097,261.5812,307.18,76.8,749.33,341.45087,352.33334,7678.2812,26.409393,113.01634,6.048394,870.6635,1207.4813
2022-01-06 02:00:00,90.871925,2.6003168,75.586945,1.3004824,75.1,225.3,352.88657,78.706085,93.26299,-70.802956,7.843387,261.60825,307.18,76.21,749.33,320.23087,352.30875,7549.4697,34.316097,130.74464,8.248153,873.2768,1187.0712
2022-01-06 03:00:00,90.010826,3.7436843,73.605736,2.6539633,64.422,322.11,343.80377,82.0997,86.23207,-68.26583,9.436053,262.29718,307.18,63.03,749.33,299.6541,351.69458,7361.9434,40.56197,109.90784,10.106833,883.721,1180.8894
2022-01-06 04:00:00,88.88467,4.947485,72.1786,3.7427373,57.25,114.5,338.28217,80.01855,80.53534,-68.30714,11.644009,263.22507,307.18,58.17,749.33,280.3348,350.8696,7237.2393,49.684734,122.68613,12.771989,897.2829,1195.877
2022-01-06 05:00:00,88.56085,5.339989,72.062126,3.94942,59.336,296.68,341.55566,76.68879,78.318825,-69.781845,9.9359455,264.14124,307.18,58.17,749.33,262.64755,350.04666,7318.605,46.013134,143.13083,10.708354,905.9067,1241.2184
2022-01-06 06:00:00,88.42859,5.648187,72.34686,4.2112985,69.17667,207.53,352.96658,75.03931,76.259094,-68.5443,7.6131573,264.9244,307.18,58.17,749.33,247.15054,349.31668,7545.2334,38.643715,151.76103,7.9797993,896.5403,1338.0676
2022-01-06 07:00:00,88.17713,5.7547874,72.44065,4.172362,74.015,148.03,364.67993,72.15279,75.977005,-70.23684,5.6362295,265.31693,307.18,58.17,749.33,232.97818,348.95374,7716.1255,31.222858,169.31107,5.7249146,888.2115,1449.2235
2022-01-06 08:00:00,88.63213,5.4553933,73.22818,3.9650764,82.174,410.87,376.53952,73.32559,76.37627,-66.06952,2.530398,267.91898,307.18,58.17,749.33,220.93727,346.06833,7962.292,15.683898,162.18039,2.4868257,898.20667,1533.1938
2022-01-06 09:00:00,88.64801,5.482723,73.29397,4.015075,83.46333,250.39,378.13947,74.945946,75.96252,-58.22886,3.180757,273.02325,275.88,58.17,749.33,209.95007,337.6625,7990.492,19.286745,152.32864,3.1447675,889.54944,1560.8516
